Jan 28 16:48:27.967 INFO Lighthouse started                      version: Lighthouse/v1.1.0-e4b6213
Jan 29 00:25:20.743 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:20.743 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:25.446 INFO New block received                      hash: 0x453f…ab29, slot: 421025
Jan 29 00:25:27.716 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:25:27.716 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:27.716 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:29.001 INFO Synced                                  slot: 421025, block: 0x453f…ab29, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 55, service: slot_notifier
Jan 29 00:25:34.767 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:25:34.767 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:34.767 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:35.412 INFO New block received                      hash: 0x16ec…4edc, slot: 421026
Jan 29 00:25:41.001 INFO Synced                                  slot: 421026, block: 0x16ec…4edc, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 50, service: slot_notifier
Jan 29 00:25:41.735 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:25:41.736 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:41.736 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:47.842 INFO New block received                      hash: 0x8af7…78e6, slot: 421027
Jan 29 00:25:48.730 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:25:48.730 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:48.730 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:53.001 INFO Synced                                  slot: 421027, block: 0x8af7…78e6, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 50, service: slot_notifier
Jan 29 00:25:55.782 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:25:55.783 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:25:55.783 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:25:59.815 INFO New block received                      hash: 0x8b0b…5dd9, slot: 421028
Jan 29 00:26:02.756 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:02.756 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:02.756 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:05.001 INFO Synced                                  slot: 421028, block: 0x8b0b…5dd9, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 51, service: slot_notifier
Jan 29 00:26:09.714 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:09.714 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:09.714 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:11.529 INFO New block received                      hash: 0xde9b…e9a5, slot: 421029
Jan 29 00:26:16.736 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:16.736 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:16.736 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:17.000 INFO Synced                                  slot: 421029, block: 0xde9b…e9a5, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 52, service: slot_notifier
Jan 29 00:26:23.375 INFO New block received                      hash: 0x24db…a3cf, slot: 421030
Jan 29 00:26:23.785 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:23.785 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:23.785 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:29.001 INFO Synced                                  slot: 421030, block: 0x24db…a3cf, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 53, service: slot_notifier
Jan 29 00:26:30.715 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:30.715 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:30.715 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:35.828 INFO New block received                      hash: 0x5256…e7b4, slot: 421031
Jan 29 00:26:37.736 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:37.736 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:37.736 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:41.001 INFO Synced                                  slot: 421031, block: 0x5256…e7b4, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 50, service: slot_notifier
Jan 29 00:26:44.775 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:44.775 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:44.775 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:48.063 INFO New block received                      hash: 0xfc90…b97b, slot: 421032
Jan 29 00:26:51.723 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:51.723 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:51.723 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:26:53.000 INFO Synced                                  slot: 421032, block: 0xfc90…b97b, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 52, service: slot_notifier
Jan 29 00:26:58.730 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:26:58.730 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:26:58.730 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
Jan 29 00:27:04.166 INFO New block received                      hash: 0xac93…67ba, slot: 421033
Jan 29 00:27:05.001 INFO Synced                                  slot: 421033, block: 0xac93…67ba, epoch: 13157, finalized_epoch: 13155, finalized_root: 0x271c…7367, peers: 51, service: slot_notifier
Jan 29 00:27:05.810 WARN Error connecting to eth1 node endpoint  action: trying fallbacks, endpoint: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b, service: eth1_rpc
Jan 29 00:27:05.810 CRIT Couldn't connect to any eth1 node. Please ensure that you have an eth1 http server running locally on http://localhost:8545 or specify one or more (remote) endpoints using `--eth1-endpoints <COMMA-SEPARATED-SERVER-ADDRESSES>`. Also ensure that `eth` and `net` apis are enabled on the eth1 http server, warning: BLOCK PROPOSALS WILL FAIL WITHOUT VALID, SYNCED ETH1 CONNECTION, service: eth1_rpc
Jan 29 00:27:05.810 ERRO Failed to update eth1 cache             error: Failed to update Eth1 service: "All fallback errored: https://mainnet.infura.io/v3/819412e57b5943a6a12c0a335fe5f87b => EndpointError(NotReachable)", retry_millis: 7000, service: eth1_rpc
