unix,time,slot,sps,db,mem,pc,out,inc,cpu
1611888385,39472,422030,-9,1604316619,2101710848,31,5598,3982,6.73
1611888386,39473,422030,-9,1604328488,2101710848,31,192,147,5.75
1611888387,39474,422030,-9,1604333807,2101710848,31,285,38,4.63
1611888388,39475,422030,-9,1604336672,2101710848,31,0,0,4.37
1611888389,39476,422030,-9,1604337492,2101710848,31,160,427,6.61
1611888390,39477,422030,-9,1604339128,2101710848,31,0,0,11.61
1611888391,39478,422030,-9,1604371874,2101710848,31,12697,1449,9.23
1611888392,39479,422030,-9,1604395212,2101710848,31,0,79,7.03
1611888393,39480,422030,-9,1604404220,2101710848,31,31313,4227,2.74
1611888394,39481,422030,-9,1604404629,2101710848,31,16154,771,2.89
1611888395,39482,422030,-9,1604404629,2101710848,31,2497,254,9.24
1611888396,39483,422031,-9,1604425140,2101710848,31,7133,122,5.28
1611888397,39484,422031,-9,1604426777,2101710848,31,4817,461,6.02
1611888398,39485,422031,-9,1604431277,2101710848,31,5659,357,4.88
1611888399,39486,422031,-9,1604435780,2101710848,31,7030,1819,3.64
1611888400,39487,422031,-9,1604437416,2101710848,31,2880,149,2.64
1611888401,39488,422031,-9,1604439461,2101710848,31,4332,462,5.62
1611888402,39489,422031,-9,1604441105,2101710848,31,1635,193528,18.56
1611888403,39490,422031,-9,1604468116,2101710848,31,1434,402,27.15
1611888404,39491,422031,-9,1604494320,2101710848,31,5812,2591,9.55
1611888405,39492,422031,-9,1604591270,2117029888,31,1013,301,6.66
1611888406,39493,422031,-9,1604736186,2117029888,31,279,171,8.12
1611888407,39494,422032,-9,1604750596,2117029888,31,73,56,6.05
1611888408,39495,422032,-9,1604750596,2117029888,31,0,0,5.74
1611888409,39496,422032,-9,1604755509,2117029888,31,4373,849,6.03
1611888410,39497,422032,-9,1604764512,2122153984,31,0,0,4.76
1611888411,39498,422032,-9,1604766561,2122153984,31,0,26,7.88
1611888412,39499,422032,-9,1604769024,2122153984,31,1662,106,3.88
1611888414,39501,422032,-9,1604771071,2122153984,31,1514,208,1.63
1611888415,39502,422032,-9,1604772298,2122153984,31,47663,16467,11.22
1611888416,39503,422032,-9,1604807092,2122153984,31,36124,6978,6.52
1611888417,39504,422032,-9,1604821416,2122153984,31,40793,25444,3.88
1611888418,39505,422032,-9,1604827554,2122153984,31,21276,441575,1.50
1611888419,39506,422032,-9,1604827554,2122153984,31,17092,532649,32.21
1611888420,39507,422033,-9,1604840625,2122153984,31,39944,527885,6.27
1611888421,39508,422033,-9,1604850859,2106216448,31,4707,536493,6.40
1611888422,39509,422033,-9,1604863955,2106216448,31,2563,359450,8.34
1611888423,39510,422033,-9,1604961315,2106216448,31,1383,2605,5.89
1611888424,39511,422033,-9,1604962952,2106216448,31,602,161439,4.51
1611888425,39512,422033,-9,1605099179,2106216448,31,15253,396,2.12
1611888426,39513,422033,-9,1605099589,2120716288,31,2609,334,4.12
1611888427,39514,422033,-9,1605106138,2120716288,31,34207,15104,13.23
1611888428,39515,422033,-9,1605145028,2120716288,31,39375,11520,4.39
1611888429,39516,422033,-9,1605151169,2120716288,31,13594,943,5.52
1611888430,39517,422033,-9,1605160178,2120716288,31,15251,1135,3.61
1611888431,39518,422034,-9,1605165915,2120933376,31,8787,994,6.41
1611888432,39519,422034,-9,1605176845,2120933376,31,18262,3431,5.10
1611888433,39520,422034,-9,1605185438,2120933376,31,8180,2091,6.27
1611888434,39521,422034,-9,1605196905,2120933376,31,199,3383,4.26
1611888435,39522,422034,-9,1605200180,2120933376,31,6401,656,4.89
1611888436,39523,422034,-9,1605200999,2120933376,31,0,12,3.75
1611888437,39524,422034,-9,1605201819,2120933376,31,5777,1391,6.00
1611888438,39525,422034,-9,1605204277,2120933376,31,5320,1669,7.02
1611888439,39526,422034,-9,1605214919,2120933376,31,26790,16547,13.47
1611888440,39527,422034,-9,1605261594,2120933376,31,470,92,6.00
1611888441,39528,422034,-9,1605264871,2121195520,31,3744,80,28.71
1611888442,39529,422034,-9,1605264871,2121195520,31,10123,1295,4.88
1611888443,39530,422035,-9,1605272472,2121195520,31,177,862,3.26
1611888444,39531,422035,-9,1605273846,2121195520,31,0,0,5.63
1611888445,39532,422035,-9,1605278760,2121195520,31,5420,1176,7.75
1611888446,39533,422035,-9,1605292271,2106597376,31,750,320,6.25
1611888447,39534,422035,-9,1605297590,2106597376,31,7808,361,4.77
1611888448,39535,422035,-9,1605298819,2106597376,31,25,103,3.38
1611888449,39536,422035,-9,1605300047,2106597376,31,0,0,2.38
1611888450,39537,422035,-9,1605300865,2106597376,31,5548,1172,7.13
1611888451,39538,422035,-9,1605320102,2106597376,31,6241,2432,13.11
1611888452,39539,422035,-9,1605360227,2106597376,31,4736,8239,6.52
1611888453,39540,422035,-9,1605368412,2106597376,31,3360,836,4.39
1611888454,39541,422035,-9,1605369231,2106597376,31,242,40,5.35
1611888455,39542,422035,-9,1605369231,2106597376,31,13847,587,9.01
1611888456,39543,422036,-9,1605384807,2106597376,31,13,44,11.75
1611888457,39544,422036,-9,1605387300,2106597376,31,768,177,7.72
1611888458,39545,422036,-9,1605395901,2106597376,31,0,0,4.75
1611888459,39546,422036,-9,1605398358,2106597376,31,0,0,6.61
1611888460,39547,422036,-9,1604192988,2116702208,31,0,0,5.64
1611888461,39548,422036,-9,1604194625,2116702208,31,0,0,3.25
1611888462,39549,422036,-9,1604195034,2116702208,31,1348,757,8.64
1611888463,39550,422036,-9,1604216728,2116702208,31,19193,6850,11.88
1611888464,39551,422036,-9,1604247840,2116702208,31,12906,1690,5.23
1611888465,39552,422036,-9,1603639992,2116182016,31,209,270,3.87
1611888466,39553,422036,-9,1603639992,2116182016,31,17102,370,3.63
1611888467,39554,422036,-9,1603639992,2116182016,31,21893,8608,11.68
1611888468,39555,422037,-9,1603668624,2116182016,31,0,0,6.11
1611888469,39556,422037,-9,1603671079,2116182016,31,2278,922,5.40
1611888470,39557,422037,-9,1603678045,2116182016,31,0,0,4.11
1611888471,39558,422037,-9,1603681731,2116182016,31,1997,244782,24.66
1611888472,39559,422037,-9,1603682550,2116182016,31,3630,245692,10.50
1611888473,39560,422037,-9,1603684596,2116182016,31,2327,193677,3.60
1611888474,39561,422037,-9,1603685416,2116182016,31,683,291764,10.04
1611888475,39562,422037,-9,1613064983,2116182016,31,12116,1864,15.73
1611888476,39563,422037,-9,1626392010,2138894336,31,19612,828,11.90
1611888477,39564,422037,-9,1626491413,2138894336,31,539,1173,5.26
1611888478,39565,422037,-9,1626500799,2138894336,31,18284,306,8.00
1611888479,39566,422038,-9,1626510468,2138894336,31,266,147,3.27
1611888480,39567,422038,-9,1626510877,2138894336,31,200,1285,4.14
1611888481,39568,422038,-9,1626516197,2143100928,31,6790,1959,5.36
1611888482,39569,422038,-9,1626524392,2143100928,31,10604,659,3.50
1611888483,39570,422038,-9,1626527256,2143100928,31,722,305,3.63
1611888484,39571,422038,-9,1626528892,2143100928,31,10331,1334,4.91
1611888485,39572,422038,-9,1626529711,2143100928,26,0,0,6.58
1611888486,39573,422038,-9,1626530939,2143756288,26,13,120,10.85
1611888487,39574,422038,-9,1626557138,2143756288,26,14395,1114,34.34
1611888488,39575,422038,-9,1626584561,2143756288,26,6783,6900,4.76
1611888489,39576,422038,-9,1626593573,2143756288,26,21222,745,1.75
1611888490,39577,422038,-9,1626593573,2143756288,26,0,0,4.40
1611888491,39578,422039,-9,1626600592,2128560128,26,3498,119,4.03
1611888492,39579,422039,-9,1626601819,2128560128,26,922,547,9.09
1611888493,39580,422039,-9,1626610415,2128560128,26,0,40,5.88
1611888494,39581,422039,-9,1626619836,2128560128,26,399,446,2.87
1611888495,39582,422039,-9,1626620655,2128560128,27,2039,66,3.51
1611888496,39583,422039,-9,1626622292,2129666048,27,0,0,4.76
1611888497,39584,422039,-9,1626622701,2129666048,27,1534,133,3.38
1611888498,39585,422039,-9,1626624340,2129666048,27,909,223,11.71
1611888499,39586,422039,-9,1626657907,2129666048,27,7803,518,7.65
1611888500,39587,422039,-9,1626675503,2129666048,27,264,6084,5.40
1611888501,39588,422039,-9,1626679594,2129666048,27,13,339,3.64
1611888502,39589,422039,-9,1626680003,2129666048,27,0,0,5.90
1611888503,39590,422040,-9,1626691419,2129666048,27,36,1167,3.87
1611888505,39592,422040,-9,1626695921,2129666048,27,3226,2709,6.74
1611888506,39593,422040,-9,1626704518,2129903616,27,21253,2302,5.79
1611888507,39594,422040,-9,1626709430,2129903616,27,0,0,4.24
1611888508,39595,422040,-9,1626710248,2129903616,27,14196,1413,3.62
1611888509,39596,422040,-9,1626712704,2129903616,27,4323,338,3.62
1611888510,39597,422040,-9,1626713933,2129903616,27,0,0,5.04
1611888511,39598,422040,-9,1626716804,2130141184,27,19699,18098,13.47
1611888512,39599,422040,-9,1626770013,2130141184,27,5920,583,7.14
1611888513,39600,422040,-9,1626776154,2130141184,27,20605,1880,4.86
1611888514,39601,422040,-9,1626776972,2130141184,28,0,0,4.13
1611888515,39602,422041,-9,1626776972,2130141184,28,12448,4926,7.81
1611888516,39603,422041,-9,1626788261,2130141184,28,0,0,4.89
1611888517,39604,422041,-9,1626791533,2130141184,28,2973,433,6.63
1611888518,39605,422041,-9,1626796442,2130141184,28,8384,653,5.75
1611888519,39606,422041,-9,1626798896,2130141184,29,0,0,5.64
1611888520,39607,422041,-9,1626801760,2130141184,29,241,26,3.39
1611888521,39608,422041,-9,1626802987,2130141184,29,255,147,3.77
1611888522,39609,422041,-9,1626803805,2130141184,29,0,0,7.50
1611888523,39610,422041,-9,1626820182,2130141184,29,6086,1994,35.20
1611888524,39611,422041,-9,1626847607,2130141184,29,8873,251,7.52
1611888525,39612,422041,-9,1626853744,2130141184,29,18242,1521,3.75
1611888526,39613,422041,-9,1626854153,2129600512,30,0,0,3.26
1611888527,39614,422041,-9,1626854563,2129600512,31,5947,519,5.49
1611888528,39615,422042,-9,1626864422,2129600512,31,2115,266,3.52
1611888529,39616,422042,-9,1626865650,2129600512,31,6084,1648,6.03
1611888530,39617,422042,-9,1626873427,2129600512,31,6235,411,4.10
1611888531,39618,422042,-9,1626875475,2129600512,31,134,53,5.12
1611888532,39619,422042,-9,1626877112,2129600512,31,349,66,4.28
1611888533,39620,422042,-9,1626878751,2129600512,31,1776,410,3.38
1611888534,39621,422042,-9,1626881625,2129600512,31,5073,3576,9.27
1611888535,39622,422042,-9,1626905363,2129600512,31,33938,20496,12.61
1611888536,39623,422042,-9,1626940155,2129600512,31,2955,237769,4.01
1611888537,39624,422042,-9,1626943428,2129600512,31,6465,143705,3.39
1611888538,39625,422042,-9,1626945065,2129600512,31,2808,131074,5.24
1611888539,39626,422043,-9,1626954581,2129600512,31,3139,96443,4.27
1611888540,39627,422043,-9,1626956627,2129600512,31,2858,143903,15.64
1611888541,39628,422043,-9,1627053986,2142986240,31,2766,1846,28.16
1611888542,39629,422043,-9,1627062579,2142986240,31,816,15432,3.75
1611888543,39630,422043,-9,1627169702,2142986240,31,15520,264,2.13
1611888544,39631,422043,-9,1627170111,2142986240,31,154,92,1.75
1611888545,39632,422043,-9,1627170520,2142986240,31,0,0,3.11
1611888546,39633,422043,-9,1627171748,2130247680,31,0,0,11.17
1611888547,39634,422043,-9,1627200405,2130247680,31,20470,2506,12.94
1611888548,39635,422043,-9,1627235199,2130247680,31,6854,3239,5.88
1611888549,39636,422043,-9,1627242574,2130247680,31,9910,186,3.13
1611888550,39637,422043,-9,1627242983,2130247680,31,2977,639,4.67
1611888551,39638,422044,-9,1627251706,2130247680,31,55,60,3.00
1611888552,39639,422044,-9,1627252115,2130247680,31,0,0,4.64
1611888553,39640,422044,-9,1627255796,2130247680,31,2758,123,5.85
1611888554,39641,422044,-9,1627265213,2130247680,31,6426,3475,5.49
1611888555,39642,422044,-9,1627269306,2130247680,31,0,0,2.13
1611888556,39643,422044,-9,1627269715,2130247680,31,0,0,2.63
1611888557,39644,422044,-9,1627270943,2130247680,31,0,0,1.76
1611888558,39645,422044,-9,1627270943,2130247680,31,20617,20085,12.08
1611888560,39647,422044,-9,1627306153,2130247680,31,44704,6397,11.47
1611888561,39648,422044,-9,1627334399,2130247680,30,15248,1275,3.63
1611888562,39649,422044,-9,1627336857,2130247680,30,13134,2016,3.00
1611888563,39650,422045,-9,1627337266,2130247680,30,20841,1425,10.89
1611888564,39651,422045,-9,1627345678,2130247680,30,3333,1830,3.87
1611888565,39652,422045,-9,1627346087,2130247680,30,2500,838,7.34
1611888566,39653,422045,-9,1627355090,2130247680,30,717,453,4.02
1611888567,39654,422045,-9,1627357136,2131189760,30,255,160,3.12
1611888568,39655,422045,-9,1627357955,2131189760,30,13,134,4.15
1611888569,39656,422045,-9,1627358773,2131189760,30,1459,662,2.24
1611888570,39657,422045,-9,1627359591,2131189760,30,381,154,6.78
1611888571,39658,422045,-9,1627367780,2131189760,31,48860,26411,13.17
1611888572,39659,422045,-9,1627413226,2131660800,31,2380,5113,33.71
1611888573,39660,422045,-9,1627426322,2131660800,31,1817,53,3.25
1611888574,39661,422045,-9,1627426322,2131660800,31,14252,132,3.00
1611888575,39662,422045,-9,1627426731,2131660800,31,6891,446,7.24
1611888576,39663,422046,-9,1627440703,2130497536,31,4070,352,3.00
1611888577,39664,422046,-9,1627441521,2130497536,31,0,0,6.51
1611888578,39665,422046,-9,1627447658,2130497536,31,15,0,6.85
1611888579,39666,422046,-9,1627454616,2130497536,31,1241,1181,5.74
1611888580,39667,422046,-9,1627460345,2130497536,31,591,66,4.36
1611888581,39668,422046,-9,1627462801,2130497536,31,0,26,6.37
1611888582,39669,422046,-9,1627464437,2130497536,31,255,507,9.39
1611888583,39670,422046,-9,1627482862,2130497536,31,5239,1894,13.12
1611888584,39671,422046,-9,1627519707,2130497536,31,28932,1792,5.53
1611888585,39672,422046,-9,1627524618,2130497536,31,0,0,4.51
1611888586,39673,422046,-9,1627524618,2130497536,31,10929,1558,4.50
1611888587,39674,422046,-9,1627525027,2130497536,31,1508,2504,6.00
1611888588,39675,422047,-9,1627534319,2130497536,31,0,0,5.14
1611888589,39676,422047,-9,1627537599,2130497536,31,13230,2730,4.77
1611888590,39677,422047,-9,1627542512,2130497536,31,473,40,3.61
1611888591,39678,422047,-9,1627545377,2130497536,31,134,134,3.24
1611888592,39679,422047,-9,1627546197,2130497536,31,7940,531,4.90
1611888593,39680,422047,-9,1627547834,2130497536,31,1301,125,1.88
1611888594,39681,422047,-9,1627548653,2130497536,31,0,13,10.40
1611888595,39682,422047,-9,1627571171,2130497536,31,25707,973,13.52
1611888596,39683,422047,-9,1627612114,2130497536,31,12703,3700,13.16
1611888597,39684,422047,-9,1627615797,2130497536,31,590,66,22.10
1611888598,39685,422047,-9,1627618253,2130497536,31,1211,2145,3.50
1611888599,39686,422047,-9,1627619891,2130497536,31,0,0,3.37
1611888600,39687,422047,-9,1627620300,2130497536,31,227,462,3.88
1611888601,39688,422047,-9,1627620300,2130354176,31,216,191,7.62
1611888602,39689,422048,-9,1627620300,2130354176,31,0,13,14.71
1611888604,39691,422048,-9,1627953556,2130354176,31,0,26,12.16
1611888605,39692,422048,-9,1628046639,2130354176,31,0,0,3.99
1611888606,39693,422048,-9,1628048276,2130354176,31,362,53,7.76
1611888607,39694,422048,-9,1628067111,2152169472,31,20300,14819,13.30
1611888608,39695,422048,-9,1628115821,2152169472,31,8003,125978,5.80
1611888609,39696,422048,-9,1628124009,2152169472,31,1505,811295,4.39
1611888610,39697,422048,-9,1628126064,2152169472,30,9841,487875,11.17
1611888611,39698,422048,-9,1632563977,2152169472,30,1839,1482,4.00
1611888612,39699,422048,-9,1604919031,2166161408,30,2166,142948,10.86
1611888613,39700,422049,-9,1605104310,2166161408,30,24078,6424,7.38
1611888614,39701,422049,-9,1605105539,2166161408,30,2933,1704,7.88
1611888615,39702,422049,-9,1605120688,2166161408,30,1807,181,4.74
1611888616,39703,422049,-9,1605121915,2166161408,31,84,1804,3.50
1611888617,39704,422049,-9,1605123552,2145509376,31,15,0,4.76
1611888618,39705,422049,-9,1605123961,2145509376,31,1673,746,18.60
1611888619,39706,422049,-9,1605137874,2145509376,31,6848,5987,22.44
1611888620,39707,422049,-9,1605179222,2145509376,31,8580,3956,7.01
1611888621,39708,422049,-9,1605191508,2145509376,31,9644,1569,6.63
1611888622,39709,422049,-9,1605193127,2112561152,31,0,0,6.11
1611888623,39710,422050,-9,1605212356,2112561152,31,3409,2448,7.01
1611888624,39711,422050,-9,1605214895,2112561152,31,2882,1291,5.14
1611888625,39712,422050,-9,1605218995,2112561152,31,0,0,5.78
1611888626,39713,422050,-9,1605225135,2112561152,31,965,346,6.14
1611888627,39714,422050,-9,1605229637,2112561152,31,0,0,4.37
1611888628,39715,422050,-9,1605230046,2112561152,31,0,0,4.12
1611888629,39716,422050,-9,1605232500,2112561152,31,593,40,3.88
1611888630,39717,422050,-9,1605233320,2112561152,31,0,13,7.88
1611888631,39718,422050,-9,1605261560,2112561152,31,15270,4496,9.42
1611888632,39719,422050,-9,1605287756,2112561152,31,5182,757,4.52
1611888633,39720,422050,-9,1605290212,2112561152,31,215,3546,4.37
1611888634,39721,422050,-9,1605291439,2112561152,31,5453,158,6.38
1611888635,39722,422051,-9,1605302081,2112561152,31,54,1708,3.89
1611888636,39723,422051,-9,1605304128,2112659456,31,0,0,5.74
1611888637,39724,422051,-9,1605306992,2112659456,31,950,535,4.76
1611888638,39725,422051,-9,1605313541,2112659456,31,11963,2564,4.25
1611888639,39726,422051,-9,1605315594,2112659456,31,604,13,4.75
1611888640,39727,422051,-9,1605317230,2112659456,31,0,0,5.28
1611888641,39728,422051,-9,1605318868,2112659456,31,0,0,5.13
1611888642,39729,422051,-9,1605319277,2112659456,31,993,856,10.22
1611888643,39730,422051,-9,1605352443,2112659456,31,6379,343,7.89
1611888644,39731,422051,-9,1605370039,2112659456,31,38437,3354,4.76
1611888645,39732,422051,-9,1605376178,2112659456,31,0,0,5.61
1611888646,39733,422051,-9,1605377815,2112659456,31,229,862,2.63
1611888647,39734,422051,-9,1605379461,2112659456,31,120,26,3.99
1611888648,39735,422052,-9,1605395034,2112659456,31,264,5048,4.62
1611888649,39736,422052,-9,1605397118,2112659456,31,0,13,3.89
1611888650,39737,422052,-9,1605401622,2112659456,31,13646,4461,5.77
1611888651,39738,422052,-9,1605413089,2112659456,31,288,147,4.64
1611888652,39739,422052,-9,1605415956,2112659456,31,4016,672,26.15
1611888653,39740,422052,-9,1605417595,2112659456,31,255,267,2.38
1611888654,39741,422052,-9,1605418414,2112659456,31,13,0,10.36
1611888655,39742,422052,-9,1605453212,2112659456,31,15039,3800,10.50
1611888656,39743,422052,-9,1605486779,2111475712,31,5312,4732,4.38
1611888657,39744,422052,-9,1605488417,2111475712,31,17250,1865,4.99
1611888658,39745,422052,-9,1605492101,2111475712,31,0,0,6.23
1611888659,39746,422053,-9,1605498265,2111475712,31,147,165,4.12
1611888660,39747,422053,-9,1605498265,2111475712,31,97,211,4.76
1611888661,39748,422053,-9,1605502357,2111475712,31,4271,1068,4.04
1611888662,39749,422053,-9,1605509313,2111475712,31,143,862,3.75
1611888663,39750,422053,-9,1605510547,2111475712,31,3145,2501,4.02
1611888664,39751,422053,-9,1605514229,2111475712,31,242,26,3.12
1611888665,39752,422053,-9,1605514639,2111475712,31,1094,254,4.27
1611888666,39753,422053,-9,1605515048,2111475712,31,407,16,11.64
1611888667,39754,422053,-9,1605555112,2111475712,31,25907,933,7.89
1611888668,39755,422053,-9,1605575580,2111475712,31,6435,224,3.27
1611888669,39756,422053,-9,1605577637,2111475712,31,0,0,5.11
1611888670,39757,422053,-9,1605578456,2111475712,31,6542,106,3.24
1611888671,39758,422053,-9,1605578456,2111475712,31,0,0,4.86
1611888672,39759,422054,-9,1605586326,2111475712,31,303,16,4.12
1611888673,39760,422054,-9,1605587554,2111475712,31,1620,213,5.77
1611888674,39761,422054,-9,1605594922,2111475712,31,844,186,6.12
1611888675,39762,422054,-9,1605598606,2111475712,31,752,307,5.14
1611888676,39763,422054,-9,1605602288,2111475712,31,0,13,4.27
1611888677,39764,422054,-9,1605603515,2111475712,31,242,40,3.14
1611888678,39765,422054,-9,1605605560,2111475712,31,672,31,33.96
